,associatedCards,associatedCardRefs,assets,region,regionRef,attack,cost,health,description,descriptionRaw,levelupDescription,levelupDescriptionRaw,flavorText,artistName,name,cardCode,keywords,keywordRefs,spellSpeed,spellSpeedRef,rarity,rarityRef,subtype,subtypes,supertype,type,collectible,set
241,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI011.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI011-full.png'}]",Shadow Isles,ShadowIsles,3,0,2,"To play me, kill an ally.","To play me, kill an ally.",,,You are what you eat.,SIXMOREVODKA,Ravenous Butcher,01SI011,[],[],,,COMMON,Common,,[],,Unit,True,Set1
242,[],"['01IO009T1', '01IO009', '01IO009T2']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO009T3.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO009T3-full.png'}]",Ionia,Ionia,0,3,0,"<link=keyword.Recall><style=Keyword>Recall</style></link> an ally to summon a <link=card.create><style=AssociatedCard>Living Shadow</style></link> in its place.
Shuffle a <link=card.level1><style=AssociatedCard>Zed</style></link> into your deck.","Recall an ally to summon a Living Shadow in its place.
Shuffle a Zed into your deck.",,,Do you face the enemy that you believe you see? Or is it a trick of the shadows?,Max Grecke,Zed's Shadowshift,01IO009T3,['Fast'],['Fast'],Fast,Fast,None,None,,[],Champion,Spell,False,Set1
243,[],"['01SI042', '01SI042T1', '01SI024']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI042T2.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI042T2-full.png'}]",Shadow Isles,ShadowIsles,0,2,0,"Summon 2 <link=card.summon><style=AssociatedCard>Spectral Riders</style></link>.
Shuffle a <link=card.level1><style=AssociatedCard>Hecarim</style></link> into your deck.","Summon 2 Spectral Riders.
Shuffle a Hecarim into your deck.",,,They live now as they died then: loyal 'til the very end.,Kudos Productions,Hecarim's Onslaught of Shadows,01SI042T2,['Slow'],['Slow'],Slow,Slow,None,None,,[],Champion,Spell,False,Set1
244,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE037.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE037-full.png'}]",Demacia,Demacia,0,4,0,Give an ally +3|+0 and <link=keyword.Barrier><sprite name=Barrier><style=Keyword>Barrier</style></link> this round.,Give an ally +3|+0 and Barrier this round.,,,"""How appropriate--you fight like a poro!"" - Fiora",Kudos Productions,Riposte,01DE037,['Burst'],['Burst'],Burst,Burst,RARE,Rare,,[],,Spell,True,Set1
245,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ056T5.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ056T5-full.png'}]",Piltover & Zaun,PiltoverZaun,7,7,1,,,,,"""I dreamt of a great mechanical beast, obeying my every command! I MUST realize this vision. First, stability tests, then ordnance and armor evaluation..."" - Heimerdinger's Lab Notes, Vol. 7",SIXMOREVODKA,Mk7: Armored Stomper,01PZ056T5,['Barrier'],['Barrier'],,,None,None,TECH,['TECH'],,Unit,False,Set1
246,[],['01SI027T1'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI027.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI027-full.png'}]",Shadow Isles,ShadowIsles,0,3,0,"If 3+ allies have died this round, summon <link=card.summon><style=AssociatedCard>Vilemaw</style></link>.
<style=Variable></style>","If 3+ allies have died this round, summon Vilemaw.
",,,"""Kneel before your fanged god. Better yet, die before it."" - Elise",Kudos Productions,Fresh Offerings,01SI027,['Slow'],['Slow'],Slow,Slow,RARE,Rare,,[],,Spell,True,Set1
247,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ003.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ003-full.png'}]",Piltover & Zaun,PiltoverZaun,1,3,1,"When you cast a spell, grant me +1|+1.","When you cast a spell, grant me +1|+1.",,,"""Any simpleton can build a machine, but it takes extraordinary acumen to infuse a mechanized mind with TRUE progress! Soon enough those damned bureaucrats will come crawling back..."" - Klas Henwick",SIXMOREVODKA,Assembly Bot,01PZ003,['Imbue'],['Imbue'],,,RARE,Rare,,[],,Unit,True,Set1
248,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO022.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO022-full.png'}]",Ionia,Ionia,0,1,0,Give an ally <link=keyword.Elusive><sprite name=Elusive><style=Keyword>Elusive</style></link> this round.,Give an ally Elusive this round.,,,"""Stay hidden, and do not return until your task is finished."" - Zed",Kudos Productions,Ghost,01IO022,['Burst'],['Burst'],Burst,Burst,COMMON,Common,,[],,Spell,True,Set1
249,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO021.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO021-full.png'}]",Ionia,Ionia,4,7,2,"When I'm summoned, give other allies +2|+2 this round.","When I'm summoned, give other allies +2|+2 this round.",,,"""Spring blooms first on Ionia's cliffsides, where the beating of newly formed wings bathes the land in the season's gentle breezes."" - Saga of the First Lands",SIXMOREVODKA,Windfarer Hatchling,01IO021,['Elusive'],['Elusive'],,,EPIC,Epic,,[],,Unit,True,Set1
250,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR016.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR016-full.png'}]",Freljord,Freljord,0,3,0,Grant Poro allies <link=vocab.Everywhere><style=Vocab>everywhere</style></link> +1|+1.,Grant Poro allies everywhere +1|+1.,,,"""They gobble 'em up, then look at you, tongues out, happy as sheared 'nuks in the thaw askin' for more! You try sayin' no."" - Avarosan Treatmaker",SIXMOREVODKA,Poro Snax,01FR016,['Burst'],['Burst'],Burst,Burst,COMMON,Common,,[],,Spell,True,Set1
251,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX005.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX005-full.png'}]",Noxus,Noxus,2,2,2,<link=vocab.Play><style=Vocab>Play</style></link>: Deal 1 to an ally and grant it +2|+0.,Play: Deal 1 to an ally and grant it +2|+0.,,,"""Ah, you too? To the Reveler's B--"" ""How am I to tolerate mine?"" ""Respectfully, my dear, my father would disown me. ...perhaps we should wear matching dresses.""",SIXMOREVODKA,Crimson Aristocrat,01NX005,[],[],,,COMMON,Common,,[],,Unit,True,Set1
252,[],"['01PZ040T3', '01PZ040', '01PZ040T2']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ040T1.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ040T1-full.png'}]",Piltover & Zaun,PiltoverZaun,5,4,4,"<link=vocab.RoundStart><style=Vocab>Round Start</style></link>: Draw 1.
Each round, the first time you empty your hand, create a <link=card.create><style=AssociatedCard>Super Mega Death Rocket!</style></link> in hand.","Round Start: Draw 1.
Each round, the first time you empty your hand, create a Super Mega Death Rocket! in hand.",,,"""It's all just fun and games until something gets blown up - then it's a PARTY!""",SIXMOREVODKA,Jinx,01PZ040T1,['Quick Attack'],['QuickStrike'],,,None,None,,[],Champion,Unit,False,Set1
253,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR005.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR005-full.png'}]",Freljord,Freljord,0,8,0,Grant an ally +8|+4.,Grant an ally +8|+4.,,,“I've been told I have a... temper.” - Tryndamere,SIXMOREVODKA,Battle Fury,01FR005,['Burst'],['Burst'],Burst,Burst,RARE,Rare,,[],,Spell,True,Set1
254,[],['01DE016'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE014.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE014-full.png'}]",Demacia,Demacia,0,8,0,"Summon 2 <link=card.summon><style=AssociatedCard>Dauntless Vanguards</style></link>, then grant Elite allies +1|+1.","Summon 2 Dauntless Vanguards, then grant Elite allies +1|+1.",,,"""Our rivals know that to strike at any of us is to strike at all of us."" - The Vanguard's Code
",Kudos Productions,Reinforcements,01DE014,['Slow'],['Slow'],Slow,Slow,RARE,Rare,,[],,Spell,True,Set1
255,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO054.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO054-full.png'}]",Ionia,Ionia,0,2,0,"Create in hand another spell from your regions.
<link=keyword.Enlightened><style=Keyword>Enlightened</style></link>: Create 2 instead.","Create in hand another spell from your regions.
Enlightened: Create 2 instead.",,,"“When your hope wavers, know that you are never alone. The past is always by our side. It has known myriad tomorrows and all the hope that they bring.” - Karma",Kudos Productions,Insight of Ages,01IO054,['Burst'],['Burst'],Burst,Burst,RARE,Rare,,[],,Spell,True,Set1
256,[],"['01IO009T2', '01IO009T3', '01IO009T1']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO009.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO009-full.png'}]",Ionia,Ionia,3,3,2,<link=vocab.Attack><style=Vocab>Attack</style></link>: Summon an attacking <link=card.summon><style=AssociatedCard>Living Shadow</style></link> with my stats.,Attack: Summon an attacking Living Shadow with my stats.,My shadows and I have <link=vocab.Strike><style=Vocab>struck</style></link> the enemy Nexus twice<style=Variable></style>.,My shadows and I have struck the enemy Nexus twice.,"""Balance is a fool's master. The shadows have shown me true power.""",SIXMOREVODKA,Zed,01IO009,['Quick Attack'],['QuickStrike'],,,Champion,Champion,,[],Champion,Unit,True,Set1
257,[],"['01NX042', '01NX042T2']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX042T1.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX042T1-full.png'}]",Noxus,Noxus,0,2,0,"Deal 1 to ALL battling units.
Shuffle a <link=card.level1><style=AssociatedCard>Katarina</style></link> into your deck.","Deal 1 to ALL battling units.
Shuffle a Katarina into your deck.",,,"""Dance with me!"" - Katarina",Rafael Zanchetin,Katarina's Death Lotus,01NX042T1,['Fast'],['Fast'],Fast,Fast,None,None,,[],Champion,Spell,False,Set1
258,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX016.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX016-full.png'}]",Noxus,Noxus,3,2,2,"When I'm summoned, grant me +2|+0 if you have another Noxus ally.","When I'm summoned, grant me +2|+0 if you have another Noxus ally.",,,"""You'll earn the title when your axe is blunt with battle and your boots're sopped with blood."" - Legion Veteran",SIXMOREVODKA,Trifarian Hopeful,01NX016,[],[],,,COMMON,Common,,[],,Unit,True,Set1
259,[],"['01FR009', '01FR009T1']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR009T2.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR009T2-full.png'}]",Freljord,Freljord,0,3,0,"Grant a damaged ally +3|+3.
Shuffle a <link=card.level1><style=AssociatedCard>Braum</style></link> into your deck.","Grant a damaged ally +3|+3.
Shuffle a Braum into your deck.",,,"""... Though his wounds were great, Braum threw back his head and laughed. For he knew that dire times are when heroes are made!"" - The Tale of Braum",SIXMOREVODKA,Braum's Take Heart,01FR009T2,['Burst'],['Burst'],Burst,Burst,None,None,,[],Champion,Spell,False,Set1
260,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI014.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI014-full.png'}]",Shadow Isles,ShadowIsles,2,2,2,"When I'm summoned, grant other allied Mistwraiths <link=vocab.Everywhere><style=Vocab>everywhere</style></link> +1|+0.","When I'm summoned, grant other allied Mistwraiths everywhere +1|+0.",,,"These specters of the Isles shed their identities long ago to become amalgamations of pure, unappeasable hunger.",SIXMOREVODKA,Mistwraith,01SI014,['Fearsome'],['Fearsome'],,,COMMON,Common,,[],,Unit,True,Set1
261,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX019.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX019-full.png'}]",Noxus,Noxus,0,3,0,Give an ally +3|+0 and <link=keyword.Overwhelm><sprite name=Overwhelm><style=Keyword>Overwhelm</style></link> this round.,Give an ally +3|+0 and Overwhelm this round.,,,"""When I say subtlety is overrated, that doesn't mean it isn't good. It's just overrated."" - Darius",Kudos Productions,Might,01NX019,['Burst'],['Burst'],Burst,Burst,COMMON,Common,,[],,Spell,True,Set1
262,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO027.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO027-full.png'}]",Ionia,Ionia,3,2,1,<link=vocab.Nexus Strike><style=Vocab>Nexus Strike</style></link>: Create a copy of me in hand.,Nexus Strike: Create a copy of me in hand.,,,"""Flesh is untrustworthy. Fragile. Delicate as the borders between light and shadow.""",SIXMOREVODKA,Silent Shadowseer,01IO027,"['Elusive', 'Ephemeral']","['Elusive', 'Ephemeral']",,,EPIC,Epic,,[],,Unit,True,Set1
263,[],['01SI007T1'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI007.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI007-full.png'}]",Shadow Isles,ShadowIsles,0,2,0,Summon 3 <link=card.summon><style=AssociatedCard>Unleashed Spirits</style></link>.,Summon 3 Unleashed Spirits.,,,"These ancient artifacts are treasured both by the living hungry to claim them, and the dead desperate to retain them.",Kudos Productions,Haunted Relic,01SI007,['Slow'],['Slow'],Slow,Slow,COMMON,Common,,[],,Spell,True,Set1
264,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI022.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI022-full.png'}]",Shadow Isles,ShadowIsles,0,1,0,Grant an ally +2|+2 and <link=keyword.Ephemeral><sprite name=Ephemeral><style=Keyword>Ephemeral</style></link>.,Grant an ally +2|+2 and Ephemeral.,,,"Power, but at what cost?",Kudos Productions,Mark of the Isles,01SI022,['Burst'],['Burst'],Burst,Burst,COMMON,Common,,[],,Spell,True,Set1
265,[],"['01IO032T2', '01IO032T1']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO032.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO032-full.png'}]",Ionia,Ionia,3,4,5,<link=vocab.Support><style=Vocab>Support</style></link>: Give my supported ally <link=keyword.Barrier><sprite name=Barrier><style=Keyword>Barrier</style></link> this round.,Support: Give my supported ally Barrier this round.,I've seen allies gain <link=keyword.Barrier><sprite name=Barrier><style=Keyword>Barrier</style></link> 4+ times<style=Variable></style>.,I've seen allies gain Barrier 4+ times.,"""Like hands clasped, the mortal and spirit realms intertwine..."" ",SIXMOREVODKA,Shen,01IO032,[],[],,,Champion,Champion,,[],Champion,Unit,True,Set1
266,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX015.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX015-full.png'}]",Noxus,Noxus,2,1,1,,,,,She loves them all. She just loves this one more.,SIXMOREVODKA,Precious Pet,01NX015,['Fearsome'],['Fearsome'],,,COMMON,Common,SPIDER,['SPIDER'],,Unit,True,Set1
267,[],['01PZ044T2'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ044.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ044-full.png'}]",Piltover & Zaun,PiltoverZaun,5,5,2,<link=keyword.PlaySkillMark><sprite name=PlaySkillMark><style=Keyword>Play</style></link>: Deal 1 to all enemies.,Play: Deal 1 to all enemies.,,,"""...his solo quickly plunges through a harmonic minor scale before arpeggiating--yes that's a word--into the bridge's transposition. You likely can't even comprehend his work."" - Max Bliff, Gatekeeper",SIXMOREVODKA,Chempunk Shredder,01PZ044,[],[],,,RARE,Rare,,[],,Unit,True,Set1
268,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR008.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR008-full.png'}]",Freljord,Freljord,1,1,1,"When I'm summoned, create another random 1 cost Poro in hand.","When I'm summoned, create another random 1 cost Poro in hand.",,,"""A lifetime in the Freljord, and still nothin's more chillin' than the sight of this sad little fellow."" - Poro Herder",SIXMOREVODKA,Lonely Poro,01FR008,[],[],,,COMMON,Common,PORO,['PORO'],,Unit,True,Set1
269,[],"['01IO041T2', '01IO041T1']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO041.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO041-full.png'}]",Ionia,Ionia,4,6,3,<link=vocab.RoundEnd><style=Vocab>Round End</style></link>: Create in hand a spell from your regions.,Round End: Create in hand a spell from your regions.,You're <link=keyword.Enlightened><style=Keyword>Enlightened</style></link>.,You're Enlightened.,"""Through reflection, we can focus the mind, and find a path around any obstacle.""",SIXMOREVODKA,Karma,01IO041,[],[],,,Champion,Champion,,[],Champion,Unit,True,Set1
270,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI006.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI006-full.png'}]",Shadow Isles,ShadowIsles,0,5,0,Steal an enemy follower this round. <style=Parentheses>(Can't play if you have 6 allies already.)</style>,Steal an enemy follower this round. (Can't play if you have 6 allies already.),,,He woke to find his hands glistening red and the camp unusually quiet. ,Kudos Productions,Possession,01SI006,['Slow'],['Slow'],Slow,Slow,RARE,Rare,,[],,Spell,True,Set1
271,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE015.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE015-full.png'}]",Demacia,Demacia,5,5,5,"When I'm summoned, grant me <link=keyword.Lifesteal><sprite name=Lifesteal><style=Keyword>Lifesteal</style></link> and <link=keyword.Tough><sprite name=Tough><style=Keyword>Tough</style></link> if an ally died this round.","When I'm summoned, grant me Lifesteal and Tough if an ally died this round.",,,"""Waves of cold undead hands pulled down her companions. Only she remained, a gleaming beacon of justice whose blade seemed to sing the names of the fallen with every swing."" - Demacian Ensign",SIXMOREVODKA,Radiant Guardian,01DE015,[],[],,,RARE,Rare,,[],,Unit,True,Set1
272,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ029.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ029-full.png'}]",Piltover & Zaun,PiltoverZaun,3,4,3,<link=keyword.Last Breath><sprite name=LastBreath><style=Keyword>Last Breath</style></link>: Create in hand an Epic card from your regions.,Last Breath: Create in hand an Epic card from your regions.,,,"""I was an angry man, then, and broke my competitors as I accrued money and fame. I now direct my fortune toward altruism, and hope that my penitent winter will absolve me of my misdeeds.""",SIXMOREVODKA,Eminent Benefactor,01PZ029,['Last Breath'],['LastBreath'],,,RARE,Rare,,[],,Unit,True,Set1
273,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX050.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX050-full.png'}]",Noxus,Noxus,0,2,0,Deal 1 to ALL battling units.,Deal 1 to ALL battling units.,,,"""Dance with me!"" - Katarina",Rafael Zanchetin,Death Lotus,01NX050,['Fast'],['Fast'],Fast,Fast,RARE,Rare,,[],,Spell,True,Set1
274,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ056T1.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ056T1-full.png'}]",Piltover & Zaun,PiltoverZaun,0,0,1,,,,,"""TODAY I EMBARK UPON A NEW SCIENTIFIC ADVENTURE: AUTOMATONS! As the saying goes, it takes a great mind to create great things! Who said that, you ask? Why, ME!"" - Heimerdinger's Lab Notes, Preface",SIXMOREVODKA,Mk0: Windup Shredder,01PZ056T1,['Challenger'],['Challenger'],,,None,None,TECH,['TECH'],,Unit,False,Set1
